sub,sess,run,trial_num,cond,task,RT,acc,mult_cond
102,Pre,2,14,3,shape,1.066894826,1,multi-first
102,Pre,2,14,3,sound,1.89188779,1,multi-second
102,Pre,2,15,3,shape,0.817690274,1,multi-first
102,Pre,2,15,3,sound,1.501689943,1,multi-second
102,Pre,2,16,2,sound,1.071915946,1,single
102,Pre,2,18,2,sound,1.08583119,1,single
102,Pre,3,1,3,shape,1.037149919,1,multi-first
102,Pre,3,1,3,sound,1.655149205,1,multi-second
102,Pre,3,2,1,shape,0.97385299,1,single
102,Pre,3,3,2,sound,0.911820078,1,single
102,Pre,3,4,2,sound,1.033713067,1,single
102,Pre,3,5,3,shape,0.941750043,1,multi-first
102,Pre,3,5,3,sound,1.504724572,1,multi-second
102,Pre,3,6,1,shape,0.892845374,1,single
102,Pre,3,7,2,sound,0.886774778,1,single
102,Pre,3,9,1,shape,0.826794426,1,single
102,Pre,3,10,3,shape,0.613956597,1,multi-first
102,Pre,3,10,3,sound,1.259963612,1,multi-second
102,Pre,3,12,2,sound,1.100541989,1,single
102,Pre,3,13,3,shape,1.140355555,1,multi-first
102,Pre,3,13,3,sound,1.812352283,1,multi-second
102,Pre,3,14,1,shape,1.200682101,1,single
102,Pre,3,15,1,shape,0.865638066,1,single
102,Pre,3,16,2,sound,1.095325093,1,single
102,Pre,3,17,1,shape,1.030643938,1,single
102,Pre,3,18,3,shape,1.428431594,1,multi-first
102,Pre,3,18,3,sound,2.19844254,1,multi-second
102,Pre,4,1,3,shape,0.868228657,1,multi-first
102,Pre,4,1,3,sound,1.76124125,1,multi-second
102,Pre,4,2,3,shape,1.122423735,1,multi-first
102,Pre,4,2,3,sound,1.650419051,1,multi-second
102,Pre,4,3,3,shape,0.84061735,1,multi-first
102,Pre,4,3,3,sound,1.513626785,1,multi-second
102,Pre,4,4,3,shape,0.727807081,1,multi-first
102,Pre,4,4,3,sound,1.341797918,1,multi-second
102,Pre,4,5,1,shape,0.822620608,1,single
102,Pre,4,6,1,shape,0.815369323,1,single
102,Pre,4,7,1,shape,1.02066093,1,single
102,Pre,4,9,2,sound,0.92942298,1,single
102,Pre,4,10,2,sound,0.96961358,1,single
102,Pre,4,11,2,sound,0.842656815,1,single
102,Pre,4,12,1,shape,0.835580614,1,single
102,Pre,4,13,3,shape,0.959703606,1,multi-first
102,Pre,4,13,3,sound,1.556695062,1,multi-second
102,Pre,4,14,2,sound,1.026568542,1,single
102,Pre,4,15,1,shape,0.894027184,1,single
102,Pre,4,16,3,shape,0.927059867,1,multi-first
102,Pre,4,16,3,sound,1.478054963,1,multi-second
102,Pre,4,18,1,shape,0.93133966,1,single
102,Pre,5,1,3,shape,1.499199776,1,multi-first
102,Pre,5,1,3,sound,2.027196138,1,multi-second
102,Pre,5,3,1,shape,0.97997475,1,single
102,Pre,5,5,1,shape,0.918589016,1,single
102,Pre,5,6,2,sound,1.131765694,1,single
102,Pre,5,7,2,sound,1.281472279,1,single
102,Pre,5,8,1,shape,1.040585883,1,single
102,Pre,5,9,3,shape,0.76201038,1,multi-first
102,Pre,5,9,3,sound,1.772001774,1,multi-second
102,Pre,5,10,3,shape,1.273804933,1,multi-first
102,Pre,5,10,3,sound,1.785783417,1,multi-second
102,Pre,5,11,3,shape,0.998602645,1,multi-first
102,Pre,5,11,3,sound,1.654596814,1,multi-second
102,Pre,5,12,1,shape,0.901974174,1,single
102,Pre,5,13,1,shape,0.97696003,1,single
102,Pre,5,14,2,sound,1.055093422,1,single
102,Pre,5,15,3,shape,0.762707485,1,multi-first
102,Pre,5,15,3,sound,1.490695268,1,multi-second
102,Pre,5,17,2,sound,1.039850053,1,single
102,Pre,5,18,2,sound,1.068103846,1,single
102,Pre,6,1,1,shape,0.894690564,1,single
102,Pre,6,2,3,shape,1.1140885,1,multi-first
102,Pre,6,2,3,sound,1.598085502,1,multi-second
102,Pre,6,3,1,shape,0.772853157,1,single
102,Pre,6,4,1,shape,0.812652728,1,single
102,Pre,6,5,3,shape,1.151056702,1,multi-first
102,Pre,6,5,3,sound,1.82505549,1,multi-second
102,Pre,6,6,2,sound,0.955550954,1,single
102,Pre,6,7,3,shape,0.876904903,1,multi-first
102,Pre,6,7,3,sound,1.781899451,1,multi-second
102,Pre,6,8,1,shape,0.809728021,1,single
102,Pre,6,9,1,shape,0.893117137,1,single
102,Pre,6,10,1,shape,0.803986512,1,single
102,Pre,6,11,3,shape,0.807944507,1,multi-first
102,Pre,6,11,3,sound,1.470939621,1,multi-second
102,Pre,6,12,2,sound,1.10194639,1,single
102,Pre,6,13,3,shape,0.823633174,1,multi-first
102,Pre,6,13,3,sound,1.585628706,1,multi-second
102,Pre,6,14,2,sound,0.855966089,1,single
102,Pre,6,15,2,sound,1.094960384,1,single
102,Pre,6,17,2,sound,1.151770557,1,single
102,Pre,6,18,2,sound,1.188783584,1,single
102,Post,1,2,1,shape,0.513820457,1,single
102,Post,1,4,1,shape,0.465901253,1,single
102,Post,1,4,1,sound,1.373137371,1,single
102,Post,1,5,1,shape,0.573527689,1,single
102,Post,1,6,1,shape,0.497025436,1,single
102,Post,1,6,1,sound,1.283533492,1,single
102,Post,1,7,3,shape,0.636768035,1,multi-first
102,Post,1,7,3,sound,0.88475741,1,multi-second
102,Post,1,8,2,sound,0.437992918,1,single
102,Post,1,9,1,shape,0.684538651,1,single
102,Post,1,9,1,sound,0.913809204,1,single
102,Post,1,10,3,shape,0.419549199,1,multi-first
102,Post,1,10,3,sound,0.674530297,1,multi-second
102,Post,1,12,2,shape,1.1221556,1,single
102,Post,1,12,2,sound,0.57601071,1,single
102,Post,1,13,2,sound,0.669765298,1,single
102,Post,1,14,3,shape,0.701106984,1,multi-first
102,Post,1,14,3,sound,0.815103963,1,multi-second
102,Post,1,15,1,shape,0.592245739,1,single
102,Post,1,16,2,shape,0.792025419,1,single
102,Post,1,16,2,sound,0.480473531,1,single
102,Post,1,17,2,shape,0.890499805,1,single
102,Post,1,17,2,sound,0.543038727,1,single
102,Post,1,18,3,shape,0.606099507,1,multi-first
102,Post,1,18,3,sound,0.856097723,1,multi-second
102,Post,5,2,3,shape,0.615839376,1,multi-first
102,Post,5,2,3,sound,0.787839677,1,multi-second
102,Post,5,3,1,shape,0.594002627,1,single
102,Post,5,4,2,sound,0.461673922,1,single
102,Post,5,5,3,shape,0.841958858,1,multi-first
102,Post,5,5,3,sound,1.182968188,1,multi-second
102,Post,5,6,2,sound,0.725036833,1,single
102,Post,5,7,2,sound,0.339113969,1,single
102,Post,5,8,3,shape,0.557995076,1,multi-second
102,Post,5,8,3,sound,0.295015587,1,multi-first
102,Post,5,10,1,shape,0.554824948,1,single
102,Post,5,10,1,sound,1.785783417,1,single
102,Post,5,11,1,shape,0.546890728,1,single
102,Post,5,11,1,sound,1.654596814,1,single
102,Post,5,12,3,shape,0.534857929,1,multi-first
102,Post,5,12,3,sound,0.719855822,1,multi-second
102,Post,5,13,3,shape,0.545983021,1,multi-first
102,Post,5,13,3,sound,0.76898388,1,multi-second
102,Post,5,14,2,sound,0.73283981,1,single
102,Post,5,15,1,shape,0.598648808,1,single
102,Post,5,15,1,sound,1.490695268,1,single
102,Post,5,16,1,shape,0.621636603,1,single
102,Post,5,17,2,sound,0.526874391,1,single
102,Post,5,18,1,shape,0.543122312,1,single
102,Post,5,18,1,sound,1.068103846,1,single
103,Post,1,2,1,shape,0.550734613,1,single
103,Post,1,3,1,shape,0.605168807,1,single
103,Post,1,4,3,shape,0.662237758,1,multi-first
103,Post,1,4,3,sound,0.808245314,1,multi-second
103,Post,1,5,2,shape,0.573527689,1,single
103,Post,1,5,2,sound,0.693312469,1,single
103,Post,1,6,2,shape,0.497025436,1,single
103,Post,1,7,3,shape,0.680875726,1,multi-first
103,Post,1,7,3,sound,0.690875833,1,multi-second
103,Post,1,8,3,shape,0.78191609,1,multi-first
103,Post,1,8,3,sound,0.815914986,1,multi-second
103,Post,1,9,3,shape,0.602818814,1,multi-first
103,Post,1,9,3,sound,0.607819727,1,multi-second
103,Post,1,10,2,shape,0.419549199,1,single
103,Post,1,10,2,sound,0.548250168,1,single
103,Post,1,12,1,shape,0.587352507,1,single
103,Post,1,12,1,sound,0.57601071,1,single
103,Post,1,13,1,shape,0.55383557,1,single
103,Post,1,13,1,sound,0.669765298,1,single
103,Post,1,14,3,shape,0.524234934,1,multi-first
103,Post,1,14,3,sound,0.677251252,1,multi-second
103,Post,1,15,2,shape,0.592245739,1,single
103,Post,1,15,2,sound,0.483998454,1,single
103,Post,1,16,1,shape,0.610090031,1,single
103,Post,1,16,1,sound,0.480473531,1,single
103,Post,1,17,1,shape,0.533104326,1,single
103,Post,1,17,1,sound,0.543038727,1,single
103,Post,1,18,2,shape,0.606099507,1,single
103,Post,1,18,2,sound,0.565950213,1,single
103,Post,5,2,2,shape,0.615839376,1,single
103,Post,5,2,2,sound,0.537979613,1,single
103,Post,5,3,3,shape,0.812245362,1,multi-first
103,Post,5,3,3,sound,0.819257882,1,multi-second
103,Post,5,4,2,sound,0.678602782,1,single
103,Post,5,6,3,shape,0.799667804,1,multi-second
103,Post,5,6,3,sound,0.747667755,1,multi-first
103,Post,5,7,2,sound,0.671579273,1,single
103,Post,5,8,1,shape,0.520718455,1,single
103,Post,5,8,1,sound,0.295015587,1,single
103,Post,5,9,2,shape,0.76201038,1,single
103,Post,5,9,2,sound,0.64164489,1,single
103,Post,5,10,1,shape,0.488013221,1,single
103,Post,5,10,1,sound,1.785783417,1,single
103,Post,5,11,2,shape,0.546890728,1,single
103,Post,5,11,2,sound,0.641895182,1,single
103,Post,5,12,3,shape,0.810623087,1,multi-first
103,Post,5,12,3,sound,0.824611992,1,multi-second
103,Post,5,13,1,shape,0.486629172,1,single
103,Post,5,13,1,sound,0.76898388,1,single
103,Post,5,14,2,sound,0.622841004,1,single
103,Post,5,15,1,shape,0.57376335999999994,1,single
103,Post,5,15,1,sound,1.490695268,1,single
103,Post,5,16,3,shape,0.864119868,1,multi-first
103,Post,5,16,3,sound,0.896117607,1,multi-second
103,Post,5,17,3,shape,0.774877557,1,multi-second
103,Post,5,17,3,sound,0.751877126,1,multi-first
103,Post,5,18,1,shape,0.510980737,1,single
103,Post,5,18,1,sound,1.068103846,1,single
104,Pre,1,1,2,sound,1.139862851,1,single
104,Pre,1,2,2,shape,0.550734613,1,single
104,Pre,1,2,2,sound,0.89682982,1,single
104,Pre,1,3,3,shape,1.792377311,1,multi-second
104,Pre,1,3,3,sound,1.543366444,1,multi-first
104,Pre,1,4,1,shape,1.547197683,1,single
104,Pre,1,4,1,sound,0.808245314,1,single
104,Pre,1,5,3,shape,1.732000317,1,multi-second
104,Pre,1,5,3,sound,1.469994803,1,multi-first
104,Pre,1,6,1,shape,1.642659164,1,single
104,Pre,1,6,1,sound,0.894647053,1,single
104,Pre,1,7,2,shape,0.680875726,1,single
104,Pre,1,7,2,sound,1.480843555,1,single
104,Pre,1,8,1,shape,0.924749427,1,single
104,Pre,1,8,1,sound,0.815914986,1,single
104,Pre,1,9,2,shape,0.602818814,1,single
104,Pre,1,9,2,sound,1.840742993,1,single
104,Pre,1,10,1,shape,0.955699963,1,single
104,Pre,1,10,1,sound,0.548250168,1,single
104,Pre,1,11,2,shape,0.92573634,1,single
104,Pre,1,11,2,sound,1.464853308,1,single
104,Pre,1,12,2,shape,0.587352507,1,single
104,Pre,1,12,2,sound,0.803428131,1,single
104,Pre,1,13,3,shape,2.001040455,1,multi-second
104,Pre,1,13,3,sound,1.10403688,1,multi-first
104,Pre,1,14,3,shape,2.268918804,1,multi-second
104,Pre,1,14,3,sound,1.361924018,1,multi-first
104,Pre,1,15,1,shape,0.979927617,1,single
104,Pre,1,15,1,sound,0.483998454,1,single
104,Pre,1,16,3,shape,1.411746083,1,multi-second
104,Pre,1,16,3,sound,1.399748487,1,multi-first
104,Pre,1,18,1,shape,0.902545677,1,single
104,Pre,1,18,1,sound,0.565950213,1,single
104,Pre,2,1,1,shape,0.739712093,1,single
104,Pre,2,1,1,sound,1.729548659,1,single
104,Pre,2,2,3,shape,2.013929587,1,multi-second
104,Pre,2,2,3,sound,1.651928203,1,multi-first
104,Pre,2,3,1,shape,0.95995392,1,single
104,Pre,2,4,3,shape,1.46573004,1,multi-first
104,Pre,2,4,3,sound,1.491727102,1,multi-second
104,Pre,2,5,3,shape,2.03177131,1,multi-second
104,Pre,2,5,3,sound,1.796779687,1,multi-first
104,Pre,2,6,2,shape,1.120085188,1,single
104,Pre,2,6,2,sound,1.691412379,1,single
104,Pre,2,7,1,shape,1.464806006,1,single
104,Pre,2,7,1,sound,1.620854159,1,single
104,Pre,2,8,2,shape,0.807440751,1,single
104,Pre,2,8,2,sound,1.170833326,1,single
104,Pre,2,9,2,sound,0.795809845,1,single
104,Pre,2,10,3,shape,1.523753104,1,multi-second
104,Pre,2,10,3,sound,1.335761409,1,multi-first
104,Pre,2,11,2,shape,1.004849725,1,single
104,Pre,2,11,2,sound,1.204768701,1,single
104,Pre,2,12,2,sound,0.912946699,1,single
104,Pre,2,14,3,shape,1.435815832,1,multi-second
104,Pre,2,14,3,sound,1.135820006,1,multi-first
104,Pre,2,15,2,shape,0.817690274,1,single
104,Pre,2,15,2,sound,1.089680439,1,single
104,Pre,2,16,1,shape,1.533740813,1,single
104,Pre,2,16,1,sound,1.071915946,1,single
104,Pre,2,17,3,shape,1.533796642,1,multi-second
104,Pre,2,17,3,sound,1.361795243,1,multi-first
104,Pre,2,18,1,shape,1.279929126,1,single
104,Pre,2,18,1,sound,1.08583119,1,single
104,Pre,3,3,1,shape,1.439872189,1,single
104,Pre,3,3,1,sound,0.911820078,1,single
104,Pre,3,4,3,shape,1.538686537,1,multi-second
104,Pre,3,4,3,sound,1.289697798,1,multi-first
104,Pre,3,5,3,shape,1.347799608,1,multi-second
104,Pre,3,5,3,sound,1.304750237,1,multi-first
104,Pre,3,6,2,shape,0.892845374,1,single
104,Pre,3,7,1,shape,1.358765362,1,single
104,Pre,3,7,1,sound,0.886774778,1,single
104,Pre,3,8,2,sound,1.256516,1,single
104,Pre,3,9,3,shape,1.207790632,1,multi-second
104,Pre,3,9,3,sound,1.202793971,1,multi-first
104,Pre,3,10,3,shape,1.715027465,1,multi-first
104,Pre,3,10,3,sound,1.727031118,1,multi-second
104,Pre,3,11,2,sound,1.187839148,1,single
104,Pre,3,12,3,shape,1.457831913,1,multi-second
104,Pre,3,12,3,sound,1.216829668,1,multi-first
104,Pre,3,13,2,shape,1.140355555,1,single
104,Pre,3,13,2,sound,1.213541592,1,single
104,Pre,3,15,2,shape,0.865638066,1,single
104,Pre,3,15,2,sound,1.655729769,1,single
104,Pre,3,16,1,shape,0.996601181,1,single
104,Pre,3,16,1,sound,1.095325093,1,single
104,Pre,3,17,2,shape,1.030643938,1,single
104,Pre,3,17,2,sound,1.627520096,1,single
104,Pre,3,18,1,shape,0.825293843,1,single
104,Pre,4,1,2,shape,0.868228657,1,single
104,Pre,4,1,2,sound,1.971151673,1,single
104,Pre,4,2,1,shape,0.85252971,1,single
104,Pre,4,2,1,sound,1.650419051,1,single
104,Pre,4,3,3,shape,1.281530084,1,multi-second
104,Pre,4,3,3,sound,1.276545216,1,multi-first
104,Pre,4,4,1,shape,0.847038876,1,single
104,Pre,4,4,1,sound,1.341797918,1,single
104,Pre,4,5,3,shape,2.053363817,1,multi-second
104,Pre,4,5,3,sound,1.76637143,1,multi-first
104,Pre,4,6,3,shape,1.519717586,1,multi-first
104,Pre,4,6,3,sound,1.544724125,1,multi-second
104,Pre,4,7,2,shape,1.02066093,1,single
104,Pre,4,7,2,sound,1.620456085,1,single
104,Pre,4,8,3,shape,0.98166454,1,multi-first
104,Pre,4,8,3,sound,0.99565723,1,multi-second
104,Pre,4,9,2,sound,1.26950678,1,single
104,Pre,4,10,1,shape,1.404574559,1,single
104,Pre,4,10,1,sound,0.96961358,1,single
104,Pre,4,11,1,shape,0.632476156,1,single
104,Pre,4,11,1,sound,0.842656815,1,single
104,Pre,4,12,2,shape,0.835580614,1,single
104,Pre,4,12,2,sound,0.631631404,1,single
104,Pre,4,13,2,shape,0.959703606,1,single
104,Pre,4,13,2,sound,1.695148401,1,single
104,Pre,4,14,2,sound,1.015559844,1,single
104,Pre,4,15,1,shape,0.767456267,1,single
104,Pre,4,16,1,shape,0.898614923,1,single
104,Pre,4,16,1,sound,1.478054963,1,single
104,Pre,4,17,3,shape,1.044569669,1,multi-first
104,Pre,4,17,3,sound,1.056568148,1,multi-second
104,Pre,4,18,3,shape,0.722439897,1,multi-first
104,Pre,4,18,3,sound,0.731439554,1,multi-second
104,Pre,5,2,3,shape,2.386904985,1,multi-second
104,Pre,5,2,3,sound,2.117908652,1,multi-first
104,Pre,5,3,3,shape,1.181673714,1,multi-first
104,Pre,5,3,3,sound,1.191669937,1,multi-second
104,Pre,5,4,2,sound,1.097958257,1,single
104,Pre,5,5,2,shape,0.841958858,1,single
104,Pre,5,5,2,sound,1.415934716,1,single
104,Pre,5,6,2,shape,0.799667804,1,single
104,Pre,5,6,2,sound,1.003980489,1,single
104,Pre,5,7,1,shape,1.451832836,1,single
104,Pre,5,7,1,sound,0.671579273,1,single
104,Pre,5,8,1,shape,0.677984266,1,single
104,Pre,5,8,1,sound,0.295015587,1,single
104,Pre,5,9,3,shape,1.304720111,1,multi-second
104,Pre,5,9,3,sound,1.300734271,1,multi-first
104,Pre,5,10,2,shape,0.488013221,1,single
104,Pre,5,10,2,sound,1.006025585,1,single
104,Pre,5,11,1,shape,1.351497586,1,single
104,Pre,5,11,1,sound,0.641895182,1,single
104,Pre,5,12,3,shape,1.09799964,1,multi-second
104,Pre,5,12,3,sound,1.092999598,1,multi-first
104,Pre,5,13,3,shape,1.47705226,1,multi-second
104,Pre,5,13,3,sound,1.405041293,1,multi-first
104,Pre,5,14,3,shape,1.551092313,1,multi-second
104,Pre,5,14,3,sound,1.537088495,1,multi-first
104,Pre,5,15,1,shape,1.571727096,1,single
104,Pre,5,15,1,sound,1.490695268,1,single
104,Pre,5,16,2,shape,0.864119868,1,single
104,Pre,5,16,2,sound,1.16530719,1,single
104,Pre,5,17,2,shape,0.774877557,1,single
104,Pre,5,17,2,sound,1.107089153,1,single
104,Pre,5,18,1,shape,0.978006586,1,single
104,Pre,5,18,1,sound,1.068103846,1,single
104,Pre,6,1,1,shape,0.902892076,1,single
104,Pre,6,2,2,shape,1.1140885,1,single
104,Pre,6,2,2,sound,1.200642408,1,single
104,Pre,6,3,2,shape,0.772853157,1,single
104,Pre,6,3,2,sound,1.164821187,1,single
104,Pre,6,4,3,shape,1.859141075,1,multi-first
104,Pre,6,4,3,sound,2.492145603,1,multi-second
104,Pre,6,5,2,shape,1.151056702,1,single
104,Pre,6,5,2,sound,0.831945169,1,single
104,Pre,6,6,1,shape,0.857987777,1,single
104,Pre,6,6,1,sound,0.955550954,1,single
104,Pre,6,7,1,shape,1.195962989,1,single
104,Pre,6,7,1,sound,1.781899451,1,single
104,Pre,6,8,3,shape,1.930720398,1,multi-second
104,Pre,6,8,3,sound,1.598728526,1,multi-first
104,Pre,6,9,1,shape,0.705116469,1,single
104,Pre,6,10,3,shape,1.499984828,1,multi-first
104,Pre,6,10,3,sound,2.109981701,1,multi-second
104,Pre,6,11,1,shape,0.726009987,1,single
104,Pre,6,11,1,sound,1.470939621,1,single
104,Pre,6,12,3,shape,1.382992573,1,multi-first
104,Pre,6,12,3,sound,1.714984283,1,multi-second
104,Pre,6,13,1,shape,0.719961091,1,single
104,Pre,6,13,1,sound,1.585628706,1,single
104,Pre,6,14,3,shape,1.363052786,1,multi-second
104,Pre,6,14,3,sound,1.140076606,1,multi-first
104,Pre,6,15,3,shape,1.180013996,1,multi-first
104,Pre,6,15,3,sound,1.199011691,1,multi-second
104,Pre,6,16,2,sound,1.124780504,1,single
104,Pre,6,17,2,sound,1.791139445,1,single
104,Pre,6,18,2,sound,0.673181342,1,single
104,Post,1,3,2,sound,0.92092869,1,single
104,Post,1,5,1,shape,1.155059652,1,single
104,Post,1,5,1,sound,1.469994803,1,single
104,Post,1,6,1,shape,0.527819487,1,single
104,Post,1,6,1,sound,0.894647053,1,single
104,Post,1,7,2,shape,0.680875726,1,single
104,Post,1,7,2,sound,0.912795791,1,single
104,Post,1,8,2,shape,0.924749427,1,single
104,Post,1,8,2,sound,0.521887747,1,single
104,Post,1,9,2,shape,0.602818814,1,single
104,Post,1,9,2,sound,0.643114994,1,single
104,Post,1,10,3,shape,0.726962788,1,multi-first
104,Post,1,10,3,sound,0.728956252,1,multi-second
104,Post,1,11,2,shape,0.92573634,1,single
104,Post,1,11,2,sound,0.663129382,1,single
104,Post,1,12,1,shape,0.509060481,1,single
104,Post,1,12,1,sound,0.803428131,1,single
104,Post,1,13,3,shape,0.985122797,1,multi-first
104,Post,1,13,3,sound,1.002133902,1,multi-second
104,Post,1,14,1,shape,0.853032686,1,single
104,Post,1,14,1,sound,1.361924018,1,single
104,Post,1,15,3,shape,0.685084239,1,multi-first
104,Post,1,15,3,sound,0.703082346,1,multi-second
104,Post,1,16,1,shape,0.443095204,1,single
104,Post,1,16,1,sound,1.399748487,1,single
104,Post,1,17,3,shape,0.608836348,1,multi-second
104,Post,1,17,3,sound,0.601842585,1,multi-first
104,Post,1,18,1,shape,0.661026034,1,single
104,Post,1,18,1,sound,0.565950213,1,single
104,Post,5,2,3,shape,0.67709978,1,multi-second
104,Post,5,2,3,sound,0.673104571,1,multi-first
104,Post,5,3,1,shape,0.558596014,1,single
104,Post,5,3,1,sound,1.191669937,1,single
104,Post,5,4,1,shape,0.842059761,1,single
104,Post,5,4,1,sound,1.097958257,1,single
104,Post,5,5,2,shape,0.841958858,1,single
104,Post,5,5,2,sound,0.601190798,1,single
104,Post,5,6,3,shape,0.648108052,1,multi-first
104,Post,5,6,3,sound,0.653108829,1,multi-second
104,Post,5,7,2,shape,1.451832836,1,single
104,Post,5,7,2,sound,0.619861309,1,single
104,Post,5,8,2,shape,0.677984266,1,single
104,Post,5,8,2,sound,0.557039364,1,single
104,Post,5,9,3,shape,0.973013006,1,multi-second
104,Post,5,9,3,sound,0.952034016,1,multi-first
104,Post,5,10,2,shape,0.488013221,1,single
104,Post,5,10,2,sound,0.658033275,1,single
104,Post,5,11,1,shape,0.471109389,1,single
104,Post,5,11,1,sound,0.641895182,1,single
104,Post,5,12,2,shape,1.09799964,1,single
104,Post,5,12,2,sound,0.964063748,1,single
104,Post,5,13,3,shape,0.755587601,1,multi-second
104,Post,5,13,3,sound,0.744594155,1,multi-first
104,Post,5,14,3,shape,0.627876853,1,multi-second
104,Post,5,14,3,sound,0.624888471,1,multi-first
104,Post,5,15,1,shape,0.49597859,1,single
104,Post,5,15,1,sound,1.490695268,1,single
104,Post,5,16,1,shape,0.538031441,1,single
104,Post,5,16,1,sound,1.16530719,1,single
104,Post,5,17,3,shape,0.74389745,1,multi-first
104,Post,5,17,3,sound,0.748901102,1,multi-second
104,Post,5,18,1,shape,0.486764716,1,single
104,Post,5,18,1,sound,1.068103846,1,single
105,Pre,1,2,2,shape,1.134963271,1,single
105,Pre,1,2,2,sound,0.868816026,1,single
105,Pre,1,3,3,shape,1.278721029,1,multi-second
105,Pre,1,3,3,sound,1.03372682,1,multi-first
105,Pre,1,4,1,shape,0.632046228,1,single
105,Pre,1,4,1,sound,0.808245314,1,single
105,Pre,1,5,2,shape,1.155059652,1,single
105,Pre,1,5,2,sound,1.04166154,1,single
105,Pre,1,6,3,shape,1.732258007,1,multi-first
105,Pre,1,6,3,sound,1.744256199,1,multi-second
105,Pre,1,7,1,shape,0.705721327,1,single
105,Pre,1,7,1,sound,0.912795791,1,single
105,Pre,1,8,2,shape,0.924749427,1,single
105,Pre,1,8,2,sound,1.365394404,1,single
105,Pre,1,10,2,shape,0.726962788,1,single
105,Pre,1,10,2,sound,1.464800378,1,single
105,Pre,1,11,2,shape,0.92573634,1,single
105,Pre,1,11,2,sound,0.665167553,1,single
105,Pre,1,14,1,shape,0.743966253,1,single
105,Pre,1,14,1,sound,1.361924018,1,single
105,Pre,1,15,3,shape,1.128644059,1,multi-first
105,Pre,1,15,3,sound,1.171626286,1,multi-second
105,Pre,1,16,3,shape,2.679313347,1,multi-first
105,Pre,1,16,3,sound,2.684308648,1,multi-second
105,Pre,1,17,1,shape,0.973448385,1,single
105,Pre,1,17,1,sound,0.601842585,1,single
105,Pre,1,18,2,shape,0.661026034,1,single
105,Pre,1,18,2,sound,0.777921841,1,single
105,Pre,5,2,3,shape,2.494345441,1,multi-first
105,Pre,5,2,3,sound,2.543348093,1,multi-second
105,Pre,5,4,1,shape,0.714772904,1,single
105,Pre,5,4,1,sound,1.097958257,1,single
105,Pre,5,5,3,shape,1.22086509,1,multi-first
105,Pre,5,5,3,sound,1.293875696,1,multi-second
105,Pre,5,6,2,shape,0.648108052,1,single
105,Pre,5,6,2,sound,1.610825865,1,single
105,Pre,5,7,1,shape,0.679614363,1,single
105,Pre,5,7,1,sound,0.619861309,1,single
105,Pre,5,8,1,shape,0.713724211,1,single
105,Pre,5,8,1,sound,0.557039364,1,single
105,Pre,5,9,2,shape,0.973013006,1,single
105,Pre,5,9,2,sound,0.584872113,1,single
105,Pre,5,10,1,shape,0.632759248,1,single
105,Pre,5,10,1,sound,0.658033275,1,single
105,Pre,5,11,2,shape,0.471109389,1,single
105,Pre,5,11,2,sound,0.739829193,1,single
