sub,sess,run,trial_num,cond,shape_stim,shape_resp,shape_RT,shape_acc,sound_stim,sound_resp,sound_RT,sound_acc
226,2,4,8,2,NaN,0,NaN,0,1,1,0.57114,1
226,2,4,9,1,2,2,0.65648,1,NaN,0,NaN,0
226,2,4,10,2,NaN,0,NaN,0,2,2,2.2083,1
226,2,4,11,1,2,2,0.87229,1,NaN,0,NaN,0
226,2,4,12,3,2,2,0.74402,1,2,2,1.102,1
226,2,4,13,1,1,1,0.59048,1,NaN,0,NaN,0
226,2,4,14,3,1,1,0.73137,1,1,1,1.5064,1
226,2,4,15,2,NaN,0,NaN,0,2,2,1.1572,1
226,2,4,16,1,1,1,0.60834,1,NaN,0,NaN,0
226,2,4,17,3,1,1,0.68728,1,1,1,1.5913,1
226,2,4,18,3,2,2,0.7372,1,1,1,1.0132,1
226,2,5,1,2,NaN,0,NaN,0,2,2,1.7004,1
226,2,5,2,2,NaN,0,NaN,0,2,2,0.53435,1
226,2,5,3,3,2,2,1.1014,1,1,1,1.0554,1
226,2,5,4,1,1,1,0.53794,1,NaN,0,NaN,0
226,2,5,5,2,NaN,0,NaN,0,1,1,1.4633,1
226,2,5,6,1,1,1,0.68671,1,NaN,0,NaN,0
226,2,5,7,3,1,1,0.97722,1,1,1,1.6562,1
226,2,5,8,1,2,2,0.67838,1,NaN,0,NaN,0
226,2,5,9,3,2,2,0.97102,1,1,1,0.98101,1
226,2,5,10,2,NaN,0,NaN,0,1,1,0.62974,1
226,2,5,11,3,1,1,0.73389,1,2,2,1.1719,1
226,2,5,12,1,1,1,0.62855,1,NaN,0,NaN,0
226,2,5,13,3,2,2,0.61148,1,1,1,1.4625,1
226,2,5,14,1,1,1,0.58871,1,NaN,0,NaN,0
226,2,5,15,1,2,2,0.60893,1,NaN,0,NaN,0
226,2,5,16,3,2,2,0.72848,1,2,2,1.0995,1
226,2,5,17,2,NaN,0,NaN,0,2,2,0.87072,1
226,2,5,18,2,NaN,0,NaN,0,2,2,0.85037,1
226,2,6,1,1,1,1,0.74823,1,NaN,0,NaN,0
226,2,6,2,1,1,1,0.61467,1,NaN,0,NaN,0
226,2,6,3,2,NaN,0,NaN,0,1,1,0.69387,1
226,2,6,4,3,1,1,2.0771,1,2,2,1.2442,1
226,2,6,5,3,2,2,0.68566,1,2,2,1.1547,1
226,2,6,6,2,NaN,0,NaN,0,2,2,1.5765,1
226,2,6,7,2,NaN,0,NaN,0,1,1,0.66961,1
226,2,6,8,2,NaN,0,NaN,0,2,2,0.85132,1
226,2,6,9,2,NaN,0,NaN,0,2,2,0.97563,1
226,2,6,10,3,2,2,1.5001,1,1,1,1.9191,1
226,2,6,11,1,2,2,0.60308,1,NaN,0,NaN,0
226,2,6,12,3,2,2,0.6096,1,1,1,1.0766,1
226,2,6,13,1,1,1,0.58258,1,NaN,0,NaN,0
226,2,6,14,3,2,2,0.65371,1,1,1,1.1957,1
226,2,6,15,1,2,2,0.7644,1,NaN,0,NaN,0
226,2,6,16,1,1,1,0.66551,1,NaN,0,NaN,0
226,2,6,17,3,1,1,1.1953,1,1,1,1.7083,1
226,2,6,18,2,NaN,0,NaN,0,2,2,1.0775,1
227,2,1,1,1,1,2,0.48377,0,NaN,0,NaN,0
227,2,1,2,1,1,1,0.5596,1,NaN,0,NaN,0
227,2,1,3,1,2,2,0.53996,1,NaN,0,NaN,0
227,2,1,4,2,NaN,0,NaN,0,1,0,-1045.5,0
227,2,1,5,2,NaN,0,NaN,0,1,0,-1061.5,0
227,2,1,6,3,2,2,0.56876,1,2,0,-1077.5,0
227,2,1,7,1,1,1,0.58266,1,NaN,0,NaN,0
227,2,1,8,2,NaN,0,NaN,0,1,0,-1109.5,0
227,2,1,9,3,2,2,1.2216,1,2,0,-1125.5,0
227,2,1,10,2,NaN,0,NaN,0,2,0,-1141.5,0
227,2,1,11,3,1,1,0.95469,1,2,0,-1157.5,0
227,2,1,12,1,2,2,0.61175,1,NaN,0,NaN,0
227,2,1,13,2,NaN,0,NaN,0,1,0,-1189.5,0
227,2,1,14,1,2,2,0.88026,1,NaN,0,NaN,0
227,2,1,15,3,2,2,0.6148,1,1,0,-1221.5,0
227,2,1,16,3,1,1,0.95262,1,1,0,-1237.5,0
227,2,1,17,3,1,1,0.50783,1,2,0,-1253.5,0
227,2,1,18,2,NaN,0,NaN,0,2,0,-1269.5,0
227,2,2,1,3,2,2,0.78041,1,1,1,0.97341,1
227,2,2,2,2,NaN,0,NaN,0,1,1,0.61074,1
227,2,2,3,2,NaN,0,NaN,0,1,1,0.66851,1
227,2,2,4,3,1,1,1.1231,1,2,2,1.1861,1
227,2,2,5,1,1,1,0.60987,1,NaN,0,NaN,0
227,2,2,6,2,NaN,0,NaN,0,1,1,0.73991,1
227,2,2,7,3,2,2,0.9366,1,2,2,1.0846,1
227,2,2,8,3,2,2,0.56759,1,2,2,0.86458,1
227,2,2,9,2,NaN,0,NaN,0,2,2,1.0029,1
227,2,2,10,3,2,2,1.1358,1,1,1,1.5358,1
227,2,2,11,1,1,1,0.64273,1,NaN,0,NaN,0
227,2,2,12,2,NaN,0,NaN,0,2,2,0.92779,1
227,2,2,13,2,NaN,0,NaN,0,1,1,0.51371,1
227,2,2,14,1,1,1,0.56583,1,NaN,0,NaN,0
227,2,2,15,1,1,1,0.47838,1,NaN,0,NaN,0
227,2,2,16,3,1,1,0.66775,1,2,2,1.2057,1
227,2,2,17,1,2,2,0.56799,1,NaN,0,NaN,0
227,2,2,18,1,2,2,0.61323,1,NaN,0,NaN,0
227,2,3,1,1,2,2,0.54549,1,NaN,0,NaN,0
227,2,3,2,3,1,1,0.47896,1,2,2,0.71896,1
227,2,3,3,1,2,2,0.58412,1,NaN,0,NaN,0
227,2,3,4,1,1,1,0.65683,1,NaN,0,NaN,0
227,2,3,5,2,NaN,0,NaN,0,1,1,0.63571,1
227,2,3,6,2,NaN,0,NaN,0,1,1,0.52322,1
227,2,3,7,3,2,2,0.61266,1,1,1,0.79967,1
227,2,3,8,2,NaN,0,NaN,0,2,2,0.90243,1
227,2,3,9,1,1,1,0.6254,1,NaN,0,NaN,0
227,2,3,10,1,1,1,0.44387,1,NaN,0,NaN,0
227,2,3,11,2,NaN,0,NaN,0,2,2,0.88064,1
227,2,3,12,3,2,2,0.52449,1,1,1,0.70048,1
227,2,3,13,3,1,1,0.80182,1,2,2,1.0108,1
227,2,3,14,3,1,1,0.4695,1,2,2,0.5745,1
227,2,3,15,2,NaN,0,NaN,0,1,1,0.60961,1
227,2,3,16,3,2,2,0.62965,1,2,2,0.84066,1
227,2,3,17,1,2,2,0.50542,1,NaN,0,NaN,0
227,2,3,18,2,NaN,0,NaN,0,1,1,0.51352,1
227,2,4,1,1,2,2,0.55029,1,NaN,0,NaN,0
227,2,4,2,3,1,1,0.50265,1,2,2,0.66764,1
227,2,4,3,3,2,2,0.55214,1,1,2,0.72414,0
227,2,4,4,2,NaN,0,NaN,0,2,2,0.83838,1
227,2,4,5,3,1,1,0.8686,1,2,2,1.0346,1
227,2,4,6,1,1,1,0.58653,1,NaN,0,NaN,0
227,2,4,7,2,NaN,0,NaN,0,2,2,0.76845,1
227,2,4,8,2,NaN,0,NaN,0,1,2,0.69979,0
227,2,4,9,3,2,2,0.93997,1,1,1,1.091,1
227,2,4,10,3,2,2,0.91649,1,1,1,1.0855,1
227,2,4,11,1,1,1,0.65442,1,NaN,0,NaN,0
227,2,4,12,2,NaN,0,NaN,0,2,2,0.8596,1
227,2,4,13,1,1,1,0.52635,1,NaN,0,NaN,0
227,2,4,14,1,2,2,1.0714,1,NaN,0,NaN,0
227,2,4,15,2,NaN,0,NaN,0,1,1,0.50234,1
227,2,4,16,2,NaN,0,NaN,0,2,2,0.76914,1
227,2,4,17,3,2,2,0.75454,1,1,1,0.90349,1
227,2,4,18,1,1,1,0.69621,1,NaN,0,NaN,0
227,2,5,1,1,1,1,0.62592,1,NaN,0,NaN,0
227,2,5,2,1,1,1,0.66861,1,NaN,0,NaN,0
227,2,5,3,1,2,2,0.68294,1,NaN,0,NaN,0
227,2,5,4,2,NaN,0,NaN,0,1,1,0.98787,1
227,2,5,5,2,NaN,0,NaN,0,1,1,0.45954,1
227,2,5,6,3,2,2,0.65505,1,2,2,0.85604,1
227,2,5,7,1,1,1,0.69034,1,NaN,0,NaN,0
227,2,5,8,2,NaN,0,NaN,0,1,1,0.69031,1
227,2,5,9,3,2,2,0.70104,1,2,2,0.90504,1
227,2,5,10,2,NaN,0,NaN,0,2,2,0.7374,1
227,2,5,11,3,1,1,0.80864,1,2,2,0.94964,1
227,2,5,12,1,2,2,0.53445,1,NaN,0,NaN,0
227,2,5,13,2,NaN,0,NaN,0,1,1,0.87873,1
227,2,5,14,1,2,2,0.56953,1,NaN,0,NaN,0
227,2,5,15,3,2,2,1.0045,1,1,1,1.1675,1
227,2,5,16,3,1,1,0.7005,1,1,1,1.1505,1
227,2,5,17,3,1,1,0.43382,1,2,2,0.68381,1
227,2,5,18,2,NaN,1,NaN,0,2,0,-3046.7,0
227,2,6,1,2,NaN,0,NaN,0,2,2,0.63244,1
227,2,6,2,2,NaN,0,NaN,0,1,1,0.62256,1
227,2,6,3,2,NaN,0,NaN,0,2,1,0.49855,0
227,2,6,4,3,1,1,0.68413,1,2,2,0.88712,1
227,2,6,5,3,1,1,0.97408,1,1,1,1.1461,1
227,2,6,6,1,1,1,0.49057,1,NaN,0,NaN,0
227,2,6,7,1,2,2,0.60323,1,NaN,0,NaN,0
227,2,6,8,1,2,2,0.78547,1,NaN,0,NaN,0
227,2,6,9,1,2,2,0.77245,1,NaN,0,NaN,0
227,2,6,10,3,1,1,0.63325,1,2,2,0.78827,1
227,2,6,11,2,NaN,0,NaN,0,1,1,0.65627,1
227,2,6,12,3,2,2,1.1565,1,1,1,1.2865,1
227,2,6,13,2,NaN,0,NaN,0,1,1,0.79556,1
227,2,6,14,2,NaN,0,NaN,0,1,1,0.60746,1
227,2,6,15,3,2,2,0.93359,1,2,2,1.1296,1
227,2,6,16,1,2,2,0.60346,1,NaN,0,NaN,0
227,2,6,17,3,1,1,0.50204,1,2,2,0.77804,1
227,2,6,18,1,1,1,0.42539,1,NaN,0,NaN,0
228,2,1,1,1,2,2,0.56318,1,NaN,0,NaN,0
228,2,1,2,2,NaN,0,NaN,0,1,1,0.64293,1
228,2,1,3,1,1,1,0.87392,1,NaN,0,NaN,0
228,2,1,4,1,2,2,0.49642,1,NaN,0,NaN,0
228,2,1,5,3,2,2,1.1017,1,2,2,1.3597,1
228,2,1,6,3,1,1,0.99232,1,1,1,1.4143,1
228,2,1,7,3,2,2,1.6162,1,1,1,1.3242,1
228,2,1,8,2,NaN,0,NaN,0,2,2,0.64187,1
228,2,1,9,3,1,1,1.5606,1,2,2,1.2936,1
228,2,1,10,3,2,2,1.3313,1,2,2,0.96629,1
228,2,1,11,2,NaN,0,NaN,0,2,2,0.51646,1
228,2,1,12,1,1,1,0.65339,1,NaN,0,NaN,0
228,2,1,13,1,1,1,0.60278,1,NaN,0,NaN,0
228,2,1,14,2,NaN,0,NaN,0,1,1,0.58189,1
228,2,1,15,3,2,2,1.2337,1,2,2,0.87166,1
228,2,1,16,2,NaN,0,NaN,0,1,1,0.77692,1
228,2,1,17,1,1,1,0.59978,1,NaN,0,NaN,0
228,2,1,18,2,NaN,0,NaN,0,1,1,0.92491,1
228,2,2,1,1,2,2,0.74452,1,NaN,0,NaN,0
228,2,2,2,2,NaN,0,NaN,0,1,1,0.8534,1
228,2,2,3,3,1,1,1.4477,1,1,1,1.2257,1
228,2,2,4,1,1,1,0.57146,1,NaN,0,NaN,0
228,2,2,5,2,NaN,0,NaN,0,2,2,0.74527,1
228,2,2,6,1,1,1,0.52861,1,NaN,0,NaN,0
228,2,2,7,1,1,1,0.46099,1,NaN,0,NaN,0
228,2,2,8,1,2,2,0.56059,1,NaN,0,NaN,0
228,2,2,9,2,NaN,0,NaN,0,1,1,0.69503,1
228,2,2,10,3,2,2,1.3786,1,2,2,1.0556,1
228,2,2,11,3,2,2,0.77424,1,1,1,1.2962,1
228,2,2,12,2,NaN,0,NaN,0,1,1,0.91253,1
228,2,2,13,2,NaN,0,NaN,0,2,2,0.74386,1
228,2,2,14,3,2,2,0.82315,1,2,2,1.1401,1
228,2,2,15,3,1,1,0.98555,1,2,2,1.4125,1
228,2,2,16,2,NaN,0,NaN,0,2,2,0.53817,1
228,2,2,17,3,1,1,1.1463,1,1,1,0.85029,1
228,2,2,18,1,2,2,0.64088,1,NaN,0,NaN,0
228,2,3,1,2,NaN,0,NaN,0,2,2,0.83534,1
228,2,3,2,3,2,2,1.2752,1,1,1,0.72723,1
228,2,3,3,2,NaN,0,NaN,0,1,1,0.69334,1
228,2,3,4,3,1,1,1.1033,1,2,2,0.77334,1
228,2,3,5,3,1,0,-2186.6,0,1,1,2.3473,1
228,2,3,6,1,2,2,0.81536,1,NaN,0,NaN,0
228,2,3,7,1,1,1,0.5514,1,NaN,0,NaN,0
228,2,3,8,2,NaN,0,NaN,0,2,2,0.68436,1
228,2,3,9,2,NaN,0,NaN,0,2,2,0.52244,1
228,2,3,10,2,NaN,0,NaN,0,2,2,0.49534,1
228,2,3,11,1,2,2,0.64825,1,NaN,0,NaN,0
228,2,3,12,2,NaN,0,NaN,0,1,1,0.83279,1
228,2,3,13,1,1,1,0.60614,1,NaN,0,NaN,0
228,2,3,14,3,1,1,1.4226,1,2,2,1.2306,1
228,2,3,15,3,2,2,1.3151,1,1,1,0.97806,1
228,2,3,16,1,2,2,0.58422,1,NaN,0,NaN,0
228,2,3,17,1,1,1,0.58849,1,NaN,0,NaN,0
228,2,3,18,3,2,2,1.6401,1,1,1,0.88506,1
228,2,4,1,3,2,2,1.3921,1,1,1,1.2011,1
228,2,4,2,3,1,1,1.0641,1,2,2,0.84909,1
228,2,4,3,2,NaN,0,NaN,0,2,2,0.48518,1
228,2,4,4,3,1,1,0.96303,1,2,2,0.63004,1
228,2,4,5,1,2,2,0.62129,1,NaN,0,NaN,0
228,2,4,6,1,1,1,0.52731,1,NaN,0,NaN,0
228,2,4,7,2,NaN,0,NaN,0,1,1,1.0741,1
228,2,4,8,2,NaN,0,NaN,0,1,1,0.46117,1
228,2,4,9,1,2,2,0.54499,1,NaN,0,NaN,0
228,2,4,10,2,NaN,0,NaN,0,2,2,0.88189,1
228,2,4,11,2,NaN,0,NaN,0,1,1,0.63511,1
228,2,4,12,3,1,1,1.088,1,2,2,0.86504,1
228,2,4,13,1,1,1,0.58411,1,NaN,0,NaN,0
228,2,4,14,3,2,2,1.4321,1,1,1,1.0841,1
228,2,4,15,1,1,1,0.53903,1,NaN,0,NaN,0
228,2,4,16,2,NaN,0,NaN,0,2,1,0.57323,0
228,2,4,17,3,2,2,1.2821,1,1,1,0.94609,1
228,2,4,18,1,2,2,0.65215,1,NaN,0,NaN,0
228,2,5,1,1,2,2,0.85212,1,NaN,0,NaN,0
228,2,5,2,2,NaN,0,NaN,0,1,1,0.60525,1
228,2,5,3,1,1,1,0.64232,1,NaN,0,NaN,0
228,2,5,4,1,2,2,0.60511,1,NaN,0,NaN,0
228,2,5,5,3,2,2,0.97155,1,2,2,0.78557,1
228,2,5,6,3,1,1,1.3339,1,1,1,1.2089,1
228,2,5,7,3,2,2,1.1815,1,1,1,0.94253,1
228,2,5,8,2,NaN,0,NaN,0,2,2,0.53233,1
228,2,5,9,3,1,1,1.1374,1,2,2,0.86738,1
228,2,5,10,3,2,2,1.1275,1,2,2,0.96144,1
228,2,5,11,2,NaN,0,NaN,0,2,2,0.63647,1
228,2,5,12,1,1,1,0.56152,1,NaN,0,NaN,0
228,2,5,13,1,1,1,0.48777,1,NaN,0,NaN,0
228,2,5,14,2,NaN,0,NaN,0,1,2,1.0243,0
228,2,5,15,3,2,2,1.0681,1,2,2,0.9161,1
228,2,5,16,2,NaN,0,NaN,0,1,1,0.93527,1
228,2,5,17,1,1,1,0.43575,1,NaN,0,NaN,0
228,2,5,18,2,NaN,0,NaN,0,1,1,0.92277,1
228,2,6,1,1,2,2,0.68469,1,NaN,0,NaN,0
228,2,6,2,2,NaN,0,NaN,0,1,1,0.70289,1
228,2,6,3,3,1,1,1.2418,1,1,1,1.1048,1
228,2,6,4,1,1,1,0.51153,1,NaN,0,NaN,0
228,2,6,5,2,NaN,0,NaN,0,2,2,0.77544,1
228,2,6,6,1,1,1,0.51858,1,NaN,0,NaN,0
228,2,6,7,1,1,1,0.3925,1,NaN,0,NaN,0
228,2,6,8,1,2,2,0.63457,1,NaN,0,NaN,0
228,2,6,9,2,NaN,0,NaN,0,1,1,0.69927,1
228,2,6,10,3,2,2,1.1215,1,2,2,0.92156,1
228,2,6,11,3,2,2,1.3627,1,1,1,1.2667,1
228,2,6,12,2,NaN,0,NaN,0,1,1,0.56357,1
228,2,6,13,2,NaN,0,NaN,0,2,2,0.56443,1
228,2,6,14,3,2,2,1.3455,1,2,2,1.2065,1
228,2,6,15,3,1,1,1.0956,1,2,2,0.94457,1
228,2,6,16,2,NaN,0,NaN,0,2,2,0.49837,1
228,2,6,17,3,1,1,1.1415,1,1,1,0.94354,1
228,2,6,18,1,2,2,0.58156,1,NaN,0,NaN,0
229,2,1,1,2,NaN,0,NaN,0,2,2,0.79507,1
229,2,1,2,2,NaN,0,NaN,0,1,1,0.49943,1
229,2,1,3,2,NaN,0,NaN,0,2,2,0.52176,1
229,2,1,4,3,1,1,0.48973,1,1,1,0.84971,1
229,2,1,5,1,1,1,0.59907,1,NaN,0,NaN,0
229,2,1,6,3,2,2,0.44057,1,2,2,0.80156,1
229,2,1,7,3,2,2,0.52247,1,2,2,0.95348,1
229,2,1,8,3,2,2,0.50247,1,2,2,0.65346,1
229,2,1,9,1,1,1,0.48956,1,NaN,0,NaN,0
229,2,1,10,1,1,1,0.47085,1,NaN,0,NaN,0
229,2,1,11,1,1,1,0.41977,1,NaN,0,NaN,0
229,2,1,12,2,NaN,0,NaN,0,1,2,0.68892,0
229,2,1,13,1,2,2,0.56968,1,NaN,0,NaN,0
229,2,1,14,2,NaN,0,NaN,0,2,2,0.65884,1
229,2,1,15,3,2,2,0.51632,1,1,1,0.73832,1
229,2,1,16,3,1,1,0.36042,1,1,1,0.70742,1
229,2,1,17,2,NaN,0,NaN,0,1,1,0.60591,1
229,2,1,18,1,2,2,0.65252,1,NaN,0,NaN,0
229,2,2,1,2,NaN,0,NaN,0,2,2,0.86154,1
229,2,2,2,1,1,1,0.45815,1,NaN,0,NaN,0
229,2,2,3,3,2,2,0.45135,1,1,1,0.80933,1
229,2,2,4,3,1,1,0.55844,1,1,1,0.78443,1
229,2,2,5,1,2,2,0.5139,1,NaN,0,NaN,0
229,2,2,6,2,NaN,0,NaN,0,2,2,0.62941,1
229,2,2,7,2,NaN,0,NaN,0,2,1,0.47346,0
229,2,2,8,1,2,2,0.46776,1,NaN,0,NaN,0
229,2,2,9,3,1,1,0.43147,1,1,1,0.69646,1
229,2,2,10,1,2,2,0.59536,1,NaN,0,NaN,0
229,2,2,11,1,1,1,0.43946,1,NaN,0,NaN,0
229,2,2,12,1,2,2,0.46753,1,NaN,0,NaN,0
229,2,2,13,2,NaN,0,NaN,0,1,2,0.61747,0
229,2,2,14,3,1,1,0.72572,1,2,2,1.4497,1
229,2,2,15,3,1,1,0.53357,1,2,2,0.81355,1
229,2,2,16,3,2,2,0.61966,1,1,1,0.92165,1
229,2,2,17,2,NaN,0,NaN,0,2,2,0.73357,1
229,2,2,18,2,NaN,0,NaN,0,1,1,0.75504,1
229,2,3,1,2,NaN,0,NaN,0,1,1,0.93309,1
229,2,3,2,2,NaN,0,NaN,0,1,1,0.59524,1
229,2,3,3,3,1,1,0.66321,1,2,2,0.86922,1
229,2,3,4,2,NaN,0,NaN,0,2,2,0.86162,1
229,2,3,5,1,2,2,0.51437,1,NaN,0,NaN,0
229,2,3,6,3,2,2,0.4963,1,2,2,0.8333,1
229,2,3,7,1,1,1,0.5424,1,NaN,0,NaN,0
229,2,3,8,2,NaN,0,NaN,0,2,2,1.7354,1
229,2,3,9,1,1,1,0.50671,1,NaN,0,NaN,0
229,2,3,10,2,NaN,0,NaN,0,2,2,0.59538,1
229,2,3,11,1,2,2,0.54632,1,NaN,0,NaN,0
229,2,3,12,3,1,1,0.52169,1,1,1,0.79868,1
229,2,3,13,3,2,2,0.52747,1,2,2,0.86547,1
229,2,3,14,1,2,2,0.49227,1,NaN,0,NaN,0
229,2,3,15,3,2,2,0.48618,1,1,1,0.77418,1
229,2,3,16,2,NaN,0,NaN,0,1,1,0.81917,1
229,2,3,17,1,1,1,0.5808,1,NaN,0,NaN,0
229,2,3,18,3,1,1,0.39929,1,1,1,0.70229,1
229,2,4,1,3,1,1,0.58843,1,2,1,0.84943,0
229,2,4,2,1,2,2,0.43616,1,NaN,0,NaN,0
229,2,4,3,1,2,2,0.46223,1,NaN,0,NaN,0
229,2,4,4,3,2,1,0.50418,0,1,2,0.75916,0
229,2,4,5,3,2,2,0.6283,1,2,2,1.3393,1
229,2,4,6,3,1,1,0.57534,1,2,2,0.86232,1
229,2,4,7,2,NaN,0,NaN,0,1,1,1.0142,1
229,2,4,8,2,NaN,0,NaN,0,2,2,0.66922,1
229,2,4,9,2,NaN,0,NaN,0,2,2,0.65219,1
229,2,4,10,1,1,1,0.50223,1,NaN,0,NaN,0
229,2,4,11,3,1,1,0.60821,1,1,1,0.88721,1
229,2,4,12,1,1,1,0.44521,1,NaN,0,NaN,0
229,2,4,13,3,2,2,0.73124,1,2,2,1.0032,1
229,2,4,14,2,NaN,0,NaN,0,1,1,0.68921,1
229,2,4,15,1,2,2,0.71008,1,NaN,0,NaN,0
229,2,4,16,1,1,1,0.46321,1,NaN,0,NaN,0
229,2,4,17,2,NaN,0,NaN,0,1,1,0.55203,1
229,2,4,18,2,NaN,0,NaN,0,1,1,0.65719,1
229,2,5,1,2,NaN,0,NaN,0,2,2,0.91898,1
229,2,5,2,2,NaN,0,NaN,0,1,1,0.47031,1
229,2,5,3,2,NaN,0,NaN,0,2,2,0.38752,1
229,2,5,4,3,1,1,0.72618,1,1,1,0.47419,1
229,2,5,5,1,1,1,0.54322,1,NaN,0,NaN,0
229,2,5,6,3,2,2,0.5862,1,2,2,0.76019,1
229,2,5,7,3,2,2,1.0059,1,2,2,0.66892,1
229,2,5,8,3,2,2,0.5515,1,2,2,0.72349,1
229,2,5,9,1,1,1,0.48928,1,NaN,0,NaN,0
229,2,5,10,1,1,1,0.43116,1,NaN,0,NaN,0
229,2,5,11,1,1,1,0.45264,1,NaN,0,NaN,0
229,2,5,12,2,NaN,0,NaN,0,1,2,0.56235,0
229,2,5,13,1,2,2,0.62234,1,NaN,0,NaN,0
229,2,5,14,2,NaN,0,NaN,0,2,2,0.64477,1
229,2,5,15,3,2,1,0.53149,0,1,1,1.7415,1
229,2,5,16,3,1,1,0.56682,1,1,1,0.78981,1
229,2,5,17,2,NaN,0,NaN,0,1,1,0.62672,1
229,2,5,18,1,2,2,0.44423,1,NaN,0,NaN,0
229,2,6,1,2,NaN,0,NaN,0,2,1,0.60425,0
229,2,6,2,1,1,1,0.6132,1,NaN,0,NaN,0
229,2,6,3,3,2,2,0.66708,1,1,1,1.0181,1
229,2,6,4,3,1,1,0.51243,1,1,1,0.72543,1
229,2,6,5,1,2,2,0.51375,1,NaN,0,NaN,0
229,2,6,6,2,NaN,0,NaN,0,2,2,0.83965,1
229,2,6,7,2,NaN,0,NaN,0,2,2,0.62543,1
229,2,6,8,1,2,2,0.70923,1,NaN,0,NaN,0
229,2,6,9,3,1,1,0.68931,1,1,1,0.92531,1
229,2,6,10,1,2,2,0.5154,1,NaN,0,NaN,0
229,2,6,11,1,1,1,0.47628,1,NaN,0,NaN,0
229,2,6,12,1,2,2,0.62219,1,NaN,0,NaN,0
229,2,6,13,2,NaN,0,NaN,0,1,1,0.76024,1
229,2,6,14,3,1,1,0.63413,1,2,2,0.94312,1
229,2,6,15,3,1,1,0.65405,1,2,2,0.83005,1
229,2,6,16,3,2,2,0.7256,1,1,1,0.9076,1
229,2,6,17,2,NaN,0,NaN,0,2,2,0.62248,1
229,2,6,18,2,NaN,0,NaN,0,1,1,0.6465,1
230,2,1,1,3,2,2,1.5785,1,1,1,1.2665,1
230,2,1,2,2,NaN,0,NaN,0,2,2,0.87716,1
230,2,1,3,3,2,2,1.6148,1,1,1,1.3308,1
230,2,1,4,3,2,2,1.1355,1,1,1,0.84654,1
230,2,1,5,3,1,1,1.1496,1,1,1,0.97365,1
230,2,1,6,1,1,1,0.71921,1,NaN,0,NaN,0
230,2,1,7,1,2,2,0.96563,1,NaN,0,NaN,0
230,2,1,8,2,NaN,0,NaN,0,2,2,1.1646,1
230,2,1,9,3,2,2,1.342,1,1,1,0.91501,1
230,2,1,10,2,NaN,0,NaN,0,2,2,0.89362,1
230,2,1,11,3,1,1,1.4819,1,2,2,1.0299,1
230,2,1,12,2,NaN,0,NaN,0,2,2,0.88385,1
230,2,1,13,1,1,1,0.63285,1,NaN,0,NaN,0
230,2,1,14,2,NaN,0,NaN,0,2,2,0.79087,1
230,2,1,15,1,1,1,0.76867,1,NaN,0,NaN,0
230,2,1,16,1,1,1,0.63693,1,NaN,0,NaN,0
230,2,1,17,1,2,2,0.93185,1,NaN,0,NaN,0
230,2,1,18,2,NaN,0,NaN,0,1,1,1.1909,1
230,2,2,1,3,1,1,1.3613,1,1,1,0.92834,1
230,2,2,2,1,2,2,0.76385,1,NaN,0,NaN,0
230,2,2,3,1,1,1,0.65104,1,NaN,0,NaN,0
230,2,2,4,1,2,2,0.89103,1,NaN,0,NaN,0
230,2,2,5,2,NaN,0,NaN,0,2,2,1.1826,1
230,2,2,6,2,NaN,0,NaN,0,2,2,0.80952,1
230,2,2,7,1,1,1,0.64735,1,NaN,0,NaN,0
230,2,2,8,2,NaN,0,NaN,0,1,1,1.1014,1
230,2,2,9,2,NaN,0,NaN,0,1,1,1.0536,1
230,2,2,10,3,2,2,1.4876,1,2,2,1.0766,1
230,2,2,11,3,1,1,1.4755,1,2,2,1.2225,1
230,2,2,12,3,2,2,1.5564,1,2,2,1.1144,1
230,2,2,13,2,NaN,0,NaN,0,2,2,0.95257,1
230,2,2,14,1,2,2,1.3354,1,NaN,0,NaN,0
230,2,2,15,1,1,1,0.66653,1,NaN,0,NaN,0
230,2,2,16,2,NaN,0,NaN,0,1,1,0.73857,1
230,2,2,17,3,2,2,1.5305,1,1,1,0.99547,1
230,2,2,18,3,1,1,1.3606,1,1,1,0.93162,1
230,2,3,1,2,NaN,0,NaN,0,1,1,1.0312,1
230,2,3,2,2,NaN,0,NaN,0,1,1,0.95967,1
230,2,3,3,1,1,1,0.64062,1,NaN,0,NaN,0
230,2,3,4,3,1,1,1.2616,1,1,1,1.0326,1
230,2,3,5,3,1,1,1.4256,1,1,1,1.1116,1
230,2,3,6,1,2,2,1.4306,1,NaN,0,NaN,0
230,2,3,7,2,NaN,0,NaN,0,2,2,0.76656,1
230,2,3,8,3,1,1,1.9015,1,2,2,1.3245,1
230,2,3,9,2,NaN,0,NaN,0,1,1,1.0931,1
230,2,3,10,1,2,2,0.87648,1,NaN,0,NaN,0
230,2,3,11,1,2,2,1.7793,1,NaN,0,NaN,0
230,2,3,12,3,1,1,1.4107,1,2,2,1.0287,1
230,2,3,13,3,2,2,0.67244,1,1,1,1.1554,1
230,2,3,14,1,2,1,2.2513,0,NaN,0,NaN,0
230,2,3,15,2,NaN,0,NaN,0,2,2,0.99532,1
230,2,3,16,2,NaN,0,NaN,0,2,2,0.86105,1
230,2,3,17,1,2,2,0.66445,1,NaN,0,NaN,0
230,2,3,18,3,1,1,1.3763,1,2,2,0.92433,1
230,2,4,1,3,1,1,1.3439,1,2,2,0.88888,1
